****_Guess_File_Begins_****  <--- Do not remove this line

[Parameters]
NUMBER_PEAKS		579
SHIFT_UNITS		PPM
reference_frequency		4.0017e+08
chi_squared		13123.99
noise_STDEV_real		0.003811937
noise_STDEV_imag		0.003811937

[Variables]

[Peaks]

; Peak#    Shift    Width_L(Hz)  Amplitude     Phase(rad)  Delay_Time(s)   Width_Gauss(Hz)
;  282      0.001310441       0.3364953       4.478316e-06       0.02391231       5.597432e-06              0  
;  283      0.001310441       0.3364953       8.476819e-06       0.02391231       5.597432e-06              0  
;  284      0.001310441       0.3364953       2.120633e-06       0.02391231       5.597432e-06              0  
;  285      0.001310441       0.3364953       2.048276e-05       0.02391231       5.597432e-06              0  
;  286      0.001310441       0.3364953       7.586234e-06       0.02391231       5.597432e-06              0  
;  287      0.001310441       0.3364953       5.679688e-06       0.02391231       5.597432e-06              0  
;  288      0.001310441       0.3364953       4.318985e-05       0.02391231       5.597432e-06              0  
;  289      0.001310441       0.3364953       8.523931e-07       0.02391231       5.597432e-06              0  
;  290      0.001310441       0.3364953       5.285113e-05       0.02391231       5.597432e-06              0  
;  291      0.001310441       0.3364953       5.193058e-06       0.02391231       5.597432e-06              0  
;  292      0.001310441       0.3364953       6.11698e-05       0.02391231       5.597432e-06              0  
;  293      0.001310441       0.3364953       4.228827e-05       0.02391231       5.597432e-06              0  
;  294      0.001310441       0.3364953       1.151997e-05       0.02391231       5.597432e-06              0  
;  295      0.001310441       0.3364953       4.803372e-05       0.02391231       5.597432e-06              0  
;  296      0.001310441       0.3364953       1.128507e-05       0.02391231       5.597432e-06              0  
;  297      0.001310441       0.3364953       4.937282e-05       0.02391231       5.597432e-06              0  
;  298      0.001310441       0.3364953       2.739817e-05       0.02391231       5.597432e-06              0  
;  299      0.001310441       0.3364953       3.52628e-05       0.02391231       5.597432e-06              0  
;  300      0.001310441       0.3364953       2.465996e-05       0.02391231       5.597432e-06              0  
;  301      0.001310441       0.3364953       3.661548e-05       0.02391231       5.597432e-06              0  
;  302      0.001310441       0.3364953       4.007762e-05       0.02391231       5.597432e-06              0  
;  303      0.001310441       0.3364953       3.19815e-05       0.02391231       5.597432e-06              0  
;  304      0.001310441       0.3364953       8.608908e-06       0.02391231       5.597432e-06              0  
;  305      0.001310441       0.3364953       5.412579e-05       0.02391231       5.597432e-06              0  
;  306      0.001310441       0.3364953       1.767337e-06       0.02391231       5.597432e-06              0  
;  307      0.001310441       0.3364953       2.583268e-05       0.02391231       5.597432e-06              0  
;  308      0.001310441       0.3364953       1.089332e-06       0.02391231       5.597432e-06              0  
;  309      0.001310441       0.3364953       1.170756e-06       0.02391231       5.597432e-06              0  
;  310      0.001310441       0.3364953       4.829886e-05       0.02391231       5.597432e-06              0  
;  311      0.001310441       0.3364953       7.534985e-05       0.02391231       5.597432e-06              0  
;  312      0.001310441       0.3364953       1.018977e-05       0.02391231       5.597432e-06              0  
;  313      0.001310441       0.3364953       9.554924e-06       0.02391231       5.597432e-06              0  
;  314      0.001310441       0.3364953       5.204416e-05       0.02391231       5.597432e-06              0  
;  315      0.001310441       0.3364953       8.985345e-05       0.02391231       5.597432e-06              0  
;  316      0.001310441       0.3364953       6.843123e-06       0.02391231       5.597432e-06              0  
;  317      0.001310441       0.3364953       3.747118e-05       0.02391231       5.597432e-06              0  
;  318      0.001310441       0.3364953       8.647272e-06       0.02391231       5.597432e-06              0  
;  319      0.001310441       0.3364953       3.730242e-05       0.02391231       5.597432e-06              0  
;  320      0.001310441       0.3364953       1.519868e-06       0.02391231       5.597432e-06              0  
;  321      0.001310441       0.3364953       1.338551e-05       0.02391231       5.597432e-06              0  
;  322      0.001310441       0.3364953       6.901424e-06       0.02391231       5.597432e-06              0  
;  323      0.001310441       0.3364953       1.367174e-05       0.02391231       5.597432e-06              0  
;  324      0.001310441       0.3364953       3.484966e-06       0.02391231       5.597432e-06              0  
;  325      0.001310441       0.3364953       2.657111e-06       0.02391231       5.597432e-06              0  
;  326      0.001310441       0.3364953       4.986414e-06       0.02391231       5.597432e-06              0  
;  327      0.001310441       0.3364953       1.14864e-05       0.02391231       5.597432e-06              0  
;  328      0.001310441       0.3364953       5.858882e-05       0.02391231       5.597432e-06              0  
;  329      0.001310441       0.3364953       9.302153e-06       0.02391231       5.597432e-06              0  
;  330      0.001310441       0.3364953       3.226496e-05       0.02391231       5.597432e-06              0  
;  331      0.001310441       0.3364953       8.596125e-07       0.02391231       5.597432e-06              0  
;  332      0.001310441       0.3364953       1.726566e-05       0.02391231       5.597432e-06              0  
;  333      0.001310441       0.3364953       6.768462e-06       0.02391231       5.597432e-06              0  
;  334      0.001310441       0.3364953       3.698395e-06       0.02391231       5.597432e-06              0  
;  335      0.001310441       0.3364953       5.708589e-06       0.02391231       5.597432e-06              0  
;  336      0.001310441       0.3364953       9.129885e-06       0.02391231       5.597432e-06              0  
;  337      0.001310441       0.3364953       1.967847e-06       0.02391231       5.597432e-06              0  
;  338      0.001310441       0.3364953       1.132821e-06       0.02391231       5.597432e-06              0  
;  339      0.001310441       0.3364953       6.789037e-07       0.02391231       5.597432e-06              0  
;  340      0.001310441       0.3364953       2.802591e-06       0.02391231       5.597432e-06              0  
;  341      0.001310441       0.3364953       1.084397e-06       0.02391231       5.597432e-06              0  
;  342             0       0.2570474       0.0001812105       0.02221495       5.437511e-06              0  
;  343             0       0.2570474       3.054665e-05       0.02221495       5.437511e-06              0  
;  344             0       0.2570474       5.930293e-06       0.02221495       5.437511e-06              0  
;  345             0       0.2570474       2.600153e-05       0.02221495       5.437511e-06              0  
;  346             0       0.2570474       1.570623e-05       0.02221495       5.437511e-06              0  
